1122.199951171875,45.38999938964844,50942.28926421236,51037.24479958771,50795.761956704766,684.2190510193738,51.7732857119603
1124.0,45.279998779296875,50826.76293659853,51020.41730559863,50813.75472505291,563.2463488393013,45.722207727989385
1127.4000244140625,45.38999938964844,50771.447697487194,51012.53564040423,50879.01695125139,487.16252327274844,48.38601082366559
1107.4000244140625,45.25,50624.76649945862,50976.065652442805,50739.16525266413,435.9065151305113,38.80595339284769
1099.300048828125,45.470001220703125,50522.1398950641,50940.387716218385,50602.073339071154,455.1396845003535,26.84140269161223
1103.5,45.400001525878906,50421.320149046645,50906.194006915895,50510.586110914366,421.59436012024776,30.07214413884627
1088.5999755859375,45.400001525878906,50344.12203094056,50850.773810933715,50312.73885828682,525.6063485955261,28.05316345453552
1092.699951171875,45.487998962402344,50278.7353709192,50814.905268872746,50202.191373772956,562.9496972449623,32.60546262069623
1104.199951171875,45.11000061035156,50248.176597036145,50777.263215670595,50130.966945384855,580.7741134192364,37.798138610743045
1110.300048828125,44.79999923706055,50187.706410692444,50730.88639500281,50060.143597239694,600.5834077754653,36.0495115925536
1104.5,44.939998626708984,50057.66374913696,50688.371549302676,49983.06766706784,559.8012242626072,43.17143833324462
1113.300048828125,44.79999923706055,49955.77602015594,50640.82911857715,49963.57187675412,477.14243413164894,44.201266234039934
1125.0999755859375,44.599998474121094,49856.45309758819,50618.477188748475,50002.82390776201,240.25357874739828,50.75063458724204
1132.9000244140625,44.36000061035156,49871.01256456207,50606.720279575384,50048.75530472868,260.84496551389225,48.88566747013163
1135.0999755859375,44.34000015258789,49905.52841741699,50606.40516383582,50099.95140121344,297.84220418590513,41.46977095137223
1152.300048828125,44.400001525878906,50011.85064166016,50620.3551947439,50293.074096390366,497.4361719307481,53.078000360948124
1152.199951171875,44.34000015258789,50178.4611874701,50635.3957179541,50437.70560961644,553.901578845117,48.98367041764364
1161.0999755859375,44.119998931884766,50330.760731224065,50655.40548778266,50581.34655824372,615.1655856801171,67.38117589879361
1161.5999755859375,44.34000015258789,50500.24899356537,50681.05852556732,50749.34612762477,685.3650234015345,72.56306213542047
1152.800048828125,44.577999114990234,50665.05681516663,50710.366245949896,50865.74140936542,680.7613251664665,69.14404867249553
1159.0,44.209999084472656,50825.37286073701,50712.83725129151,50933.67737772678,594.9118649577624,81.9381858667841
1159.699951171875,44.290000915527344,50974.099916839,50709.856700864875,51011.756432304115,511.168262405672,80.87185095615249
1136.300048828125,44.31800079345703,50992.00884395935,50696.76237384693,50892.990920729055,482.57165624530165,57.644699933801874
1135.199951171875,44.72800064086914,51043.986680864866,50730.39677360718,50871.57877011558,418.1084556826938,63.14441404546722
1138.5999755859375,44.38999938964844,51065.19859392792,50760.174606038214,50811.73755814841,381.67293170991036,61.16049369322066
1148.199951171875,44.400001525878906,51046.99415970854,50784.199322847904,50842.34520812421,380.8768761026815,62.96670014860011
1142.300048828125,44.439998626708984,51014.520818752426,50800.51337331817,50828.066548923496,390.6582497337168,57.00560413307979
1153.0999755859375,44.290000915527344,50998.827747925694,50824.060294972354,50872.19972578529,384.24114233959915,59.261954517083616
1153.5,44.25,50952.53093845304,50829.490206892515,50903.14068966312,341.9999870277682,58.17468785868669
1161.699951171875,44.45000076293945,50977.33535440061,50851.18544796155,51036.67216638513,383.671471672272,55.77191694684638
1171.300048828125,44.5,51065.681677795386,50864.33417676373,51234.15946135135,526.0249418680665,61.41549963902466
1168.4000244140625,44.45000076293945,51122.90868554381,50872.92270927869,51361.65447525386,589.301349458303,57.72789546468478
1180.0999755859375,44.25,51308.99643095457,50885.6208013197,51517.61256719328,614.3916855723893,57.78716446242043
1182.699951171875,44.400001525878906,51482.661980270364,50900.22566211194,51698.38840857083,687.8074836695386,61.78548973888774
1168.5999755859375,44.54999923706055,51634.52956021726,50915.63107899121,51764.34106848881,621.620030612225,58.11635946028317
1174.5999755859375,44.849998474121094,51804.602313085925,50948.85276010467,51930.971264867316,654.4588685001522,61.85362427565771
1196.9000244140625,45.459999084472656,52169.328454371636,51021.978439871826,52381.899051876884,956.5590890347232,82.2453375076992
1210.0,45.417999267578125,52557.82646830902,51095.27119383606,52849.87725719897,1214.8745160570784,82.59984631620729
1200.4000244140625,44.76300048828125,52826.93965620697,51143.34185246362,53010.53719187284,1137.477374823224,71.55702990761097
